,username,description,location,text,hashtags
364,ro44466117,Retired Palliative Care Nurse,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
365,abdul_barr0210,"Content Creator | Everyday is a blessing, so we need to make the best of each one. To improve things, we should start with ourselves.",,#Egypt has recognised #India as a wheat supplier as the #NorthAfrican country seeks to increase its supply and diversify its import sources in the wake of #Russia's invasion of #Ukraine in February. https://t.co/xCbshYiOee,"['Egypt', 'India', 'NorthAfrican', 'Russia', 'Ukraine']"
366,JamesKubla,Non Gmo Produce Producer,Hills of Pennsylvania,"Farmers in PA turned to hemp to help keep operations going with Hemp Derived Cannabinoids and CBD but due to lack of Regulation Some PA Lawmakers are trying to ban them this will bankrupt many that invested there savings into  Hemp. 
https://t.co/CGZZ6uOfER",[]
367,MarkHollyoake,"#B2B #Trust #Interdependence #Equitability #CEM #Attuned #b2btrust.
Focused on developing sustainable #B2B relationships. #Trustbuilding","Frome, England","@busywriting @anders_aslund Ukraine needs to hit into Russia. In their supply points, airfields, armoured vehicle lots... They're not very far over the border...
#SlavaUkraini  💙🇺🇦💛",[]
368,markoluukkainen,My family lost almost everything in the Finnish-Russian Winter War of 1939 to Russia,Finland,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
369,bearman_ian,I'm just different,,@EuromaidanPress russia has now started a major escalation of its war on Ukraine. The supply of heavy equipment is critical to Ukraine's defence and any time lag could be critical. There was talk of 'copters going too but has that been denied again? Ukraine is the west's best defense.,[]
370,dojin_tw,"立教大学経済学部准教授。専門は社会保障と地方財政の計量分析。経済学博士、社会学修士。Assoc. Prof., Rikkyo, Econ PhD (Uppsala, Sweden), 
https://t.co/I3BDNlt3Wy…, https://t.co/z9B4rjzlHb",Japan,France’s economy is slowing more than previously expected as industry suffers from soaring energy costs and worsening supply constraints following Russia’s invasion of Ukraine https://t.co/trq2jSvPD1,[]
371,BiIndia,"Intelligence for India's next generation.
Sign up for BI's weekly newsletter- Simply Put: https://t.co/fW347HVA4a","New Delhi, India",The #RBI has mentioned that India is currently facing tremors from the shocks coming from geopolitical tensions between #Russia and #Ukraine which have choked the supply chain and increased commodity prices. https://t.co/Wz7JRf8hSS,"['RBI', 'Russia', 'Ukraine']"
372,GandhamRachita,,,"From sanctions to the future of the Russian #Aerospace &amp; #defense industry, @Frost_Sullivan's latest #insight examines the impact of the #RussiaUkraineCrisis on #aviation #supplychain. Learn more: https://t.co/UMkj86oVEd https://t.co/CJRNVUFBLs","['Aerospace', 'defense', 'insight', 'RussiaUkraineCrisis', 'aviation', 'supplychain']"
373,Eyeoftg,Strategic thinker ( Geopolitics ),,"@BIRCHARD_94131 The Ukraine crisis was triggered by US &amp;NATO. Heard about NATO expansion,US led Maidon rebellion in Ukraine in 2014,shelling of DonBass region by the Neonazis since 2015, shutting off water supply to Crimea,not adhering to Minsk 2 agreement,threats to Russia with nuclear weapons.",[]
374,BrianaBall,,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
375,NicolaiofArabia,"Author, Privatization of Warfare, @opendemocracy, lecturer @unitar @eu_group @lobelog; founder @UnderstandMena, speak Arabic RT≠support. DM for lecture requests",London and Istanbul ,"Protests in Libya have led to oil field closures in the country while pandemic-related restrictions in China weighs on demand outlook 
https://t.co/wjQlDcegR1",[]
376,SebWrites,"Tortured, literary genius, well probably the first. Figured if I concentrate on the former, that the latter is 'bound' to occur... sooner or later!",Edinburgh ~ Heart of Scotland!,"There are ""$100 000 000 000s"" that's ""$100s billion"" of #Russia assets now stuck in #America, which could and ""should"" be seized and used to supply our brave #Ukraine friends with weapons!?!

https://t.co/wMDQmLNahp","['Russia', 'America', 'Ukraine']"
377,USerafimovicha,Burner account,,@Alex_Thraxus @PhillipsPOBrien Russia's using its supply of flagships to attrit Ukraine's stock of Neptun cruise missiles.  Soon Ukraine will be out of cruise missiles and the real fight begins.  #Outsmarted,['Outsmarted']
378,Ballewthebear18,Snapchat: cole_train18 👌🏻 Class of 2018,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.

Retweet if you agree",[]
379,Sequoia24229125,,,"⏰💣The CCP will attack Taiwan around May amid the Russia-Ukraine War!
🤢CCP has launched massive nucleic tests and lockdown cities across the country
🤢Planned decline in the production of basic commodities has brought about a serious global supply chain crisis‼️ https://t.co/EEejDYnon9",[]
380,LostDutchman9,"Oud-Marinier, Veteraan, Expert on Mission for the UN in Africa.
Kiev, World traveler, Rum-Coke, Republikein, Hagenees, Retired.
Qua Patet Orbis!",,❗️ Servicemen of the NM DPR began to supply residents of Mariupol with fresh bread #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/QUOgHpEBxv,"['Ukraine', 'UkraineWar', 'Russia']"
381,RebulidUkraine,Please donate to any charity for the rebuilding of Ukraine.,,"#NATO should immediately provide #Ukraine with an ample supply of every #weapon used against them by #Russia, including cruise #missiles.  An eye for an eye. “Training” doesn’t cut it at this point. @potus @UN @NATO #Putin #PutinWarCriminal #Kyiv #Mariupol #Moscow  #war #Ukraine","['NATO', 'Ukraine', 'weapon', 'Russia', 'missiles', 'Putin', 'PutinWarCriminal', 'Kyiv', 'Mariupol', 'Moscow', 'war', 'Ukraine']"
382,Silviryo,💋,"Taveta, Tanzania","@RusEmbassyJ Russia has to step up surveillance on all of Ukraine's border with the worst..West, carry pre-emptive strikes just on arrival of weapons no matter who supply before they are put to use against Russia.",[]
383,Mania2Sdr,"#philosophy,#quantuminformation,#citizenscience, #ArchLinuxARM,#NetBSD,RTは定期的に整理します。GitHub→https://t.co/DJOesdLCmQ",近々ﾛｼｱは戦車も自動車も生産できなくなる。,Russia's largest tank manufacturer reportedly now lacks the foreign component parts that would allow it to continue operations. https://t.co/AFXlqqz7ol,[]
384,JuriPekka,A thinking human. I cannot promise that you are not offended but I do promise not to offend you intentionally.,,@v1ncedm @Brian_J_Byrne @Aviation_Intel Both invaded Russia and over extended their supply lines. Can you spot the difference to Ukraine.,[]
385,ForeignPolicy,"The magazine for global politics, economics, and ideas 🌎 || Sign up for our newsletters: https://t.co/vasoTyHsYj",,"Falling oil prices mean pump prices should dip below $4 per gallon in the coming weeks—though the looming risk of further disruptions to Russian oil supply means the relief risks proving short lived, write Jason Bordoff and Meghan L. O’Sullivan.
https://t.co/YzTlXPkACQ",[]
386,LunaLaLuna12,"I don't know who needs to hear this, but Aubrey Plaza is love of my life.",,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
387,GiorgioCafiero,"CEO of @GulfStateAnalyt

Adjunct Fellow at @AmSecProject

Bylines: @GulfIntlForum @The_NewArab @TRTWorld @MiddleEastInst @AJEnglish","Washington, DC","“We predict that the #Ukraine conflict will last and that sanctions will continue to be imposed on #Russia. Therefore, the issue of food security, supply of oil, wheat and barley was prioritized…“ says the head of Trade Promotion Organization of #Iran
https://t.co/8CNDX46CPD","['Ukraine', 'Russia']"
388,Name_name_2000,,,"@BillGates Please
#Ukrainian military pilots launched the Buy me a fighter jet initiative. They ask the wealthy inhabitants of the planet to help with money for the supply of combat aircraft for the military forces of Ukraine #ukraine #russia #bucha #war 
https://t.co/PXujRVdd6y","['Ukrainian', 'ukraine', 'russia', 'bucha', 'war']"
389,henrychanesq,"Lecturer(course-based) Social Scientist and Educator based in SG| Singapore-UK |Chevening scholar| Fellow, Cambridge Commonwealth Society",Singapore and London,Country leaders in the Developed world face #three problems: 1. pandemic 2. Russia-Ukraine War 3. logistic/supply problems.,['three']
390,caravaggio12,"Scot - Egalitarian - Garg 'nuair dhùisgear (Fierce when roused)
I am half Scottish, half English.
Surtout je suis européen, soy europeo,un citoyen du monde!",South West England,"Bloody shocking, those who continued to supply Russia have blood on their hands!Germany should be doing more as well, I find their lack of action very disappointing! Macron trying to negotiate with Putin is pointless.He is maniacal bout taking Ukraine! He is worse than the Czars! https://t.co/cfcVLl5gFq",[]
391,CorrieBeth71,,,"For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
392,erickford,Father to the Best daughter in the world. Hard working American who believe in the Constitution.,USA,"Russia’s invasion of Ukraine and Western sanctions on its oil exports threaten a supply shock that will tighten energy markets even further unless major producers increase output, the International Energy Agency said https://t.co/tt0Cf9KTLt",[]
393,UKRWarSitRep,"Reposting verified media only about the Ukraine invasion by Putin.

Translating for English audience.",Ukraine,❗️ Servicemen of the NM DPR began to supply residents of Mariupol with fresh bread #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/QUOgHpEBxv,"['Ukraine', 'UkraineWar', 'Russia', 'UkraineInvasion']"
394,cheerio46,"Mining, Ring of Fire, First Nations, politics, business, investing. No lists please.",,"The Russia-Ukraine crisis has augmented #commodity price inflation with actual and threatened supply disruptions, and markets will adjust via pricing, arbitrage shifts. But focus may in time seep more towards the demand side: https://t.co/1yBSR1F6FP | #ArgusMedia #economics #OOTT https://t.co/uX0aFr1Gcz",['commodity']
395,ManglerMandy,#HelpUkraine 💛🌻💙 #86452024 #antifa #FuckPutin,"Ohio, USA","For all those saying it’s wrong for the West to supply Ukraine with heavy arms, let me remind you these simple words:
If Russia stops fighting, there’ll be no more war. If Ukraine stops fighting, there’ll be no more Ukraine.",[]
396,RomanBubak74,,,"Aerial view of two Russian supply trucks destroyed by the Ukrainian 30th Mechanized Brigade.
#Russia #Ukraine https://t.co/IGfDNz0WB5","['Russia', 'Ukraine']"
397,Gurleen03526614,"Har har mahadev🙏🙏🙏
fan of Arnab goswami, republic media network and of our SSR","Chembur, Mumbai","Russia-Ukraine war: Japan to supply non-lethal, anti-chemical warfare equipment to Kyiv https://t.co/OhfvJhujMP",[]
398,bajajvictim,"T.D. GOURI SHANKER is the Founder and Chairman of 3SG Medical Group, he has been credited for being a pioneer in the medical and healthcare recruitment industry","Hyderabad, India","Russia-Ukraine war: Japan to supply non-lethal, anti-chemical warfare equipment to Kyiv #REPUBLIC @republic https://t.co/I6kJWNAqSz 
Hands off japan !! dont forget Hirosimha stop meddling .",['REPUBLIC']
399,stebaraz,"Impact Investing, East Africa and SE Asia / 
https://t.co/0432VzyaZM","Milano, Lombardia","@uminopoli @burton_old ""Much of the enriched uranium used to fuel plants globally is controlled by Russia""
https://t.co/38pPo0rt6D",[]
400,ab4justice,Someone who doesn't like the monopolar world order.,,"4/
Basically whole supply chains, industrial production branches and labor are depending on the status quo.
This IS now used against the West, to get them back into their place. Not to destroy it, but to make it a normal actor/pole in a multi-polar world. 
#Ukraine #Russia #EU","['Ukraine', 'Russia', 'EU']"
401,DavidPenington2,Database Software Developer ; Sailor ; Father ; Prostate Cancer Survivor,"Wurundjeri land, Melbourne","Civilian trucks taken from Russia &amp; killed in Ukraine will not be there for the Russian economy.

Most Russian civilian trucks going to Ukraine simply won't be coming back because necessary spare parts are not in the Russian supply system.

3/",[]
